id,annotations
741765699643772929,1
743271796351197184,9
746236365935804416,10
741960222189584384,"6,6"
747871573290319872,6
759011148138098689,9
748325408756596736,8
746435985446100993,7
746731950887542784,8
746435568033107969,7
743972528020848641,8
741688849357754368,9
747846257566089216,9
743408198518976512,1
747898067081363460,10
742928251123826688,9
742658086670893056,1
743309370126012416,5
746741930139193348,7
745000499313672192,"7,7"
742726307923021824,9
745017702163550208,11
747869758029193219,8
743311091141226496,3
742661569595768832,"2,9"
742421559680241664,2
748024539372785664,7
746466188587241473,9
744543325856894976,6
747839185562771456,5
747524284298498048,0
743989726479265796,1
742114150017605632,10
747867424704200704,8
747574584258494464,0
742384746701959168,2
744607829005373440,1
747628962034098176,6
741353537641320448,1
744606197026816002,1
747217351775555584,6
743486668217294849,1
747840800688644096,9
743568863762120704,2
746978969359048704,7
747466444590432256,1
743572605010120705,9
743992380513189889,1
747378001260711937,5
742665687940792322,9
743170431616753664,0
742914511431028736,7
742156084656345088,5
744557704132304896,7
747137804166012928,9
743593690808127488,"1,5"
748406335138467840,9
746354484872241152,7
743228112809398272,8
742439106446262272,8
743193965864837124,6
742821093862318080,1
747083851403563008,"0,4,0,4"
747530835889315840,8
741725466676056064,6
743159979679555584,3
741673026547113984,"4,11"
743356326584061952,"2,9"
741885842076012544,3
748451383360294912,11
742889102593363968,1
748567587051675648,"8,8"
747867394555535360,8
741329570054475776,9
746767317061689344,"0,0"
748572315059777536,7
742112455304810497,7
749810078304309249,"0,8"
742841471544483840,9
746485801400180736,10
748358629321936896,8
741089492522565632,0
742432915016028160,"0,1,7"
744841580633165825,10
742617108572438529,8
741749045245280257,10
744952885750931456,0
741718839533002752,1
743292603571961856,7
746165725182603264,7
743304631606874117,5
742463773529759744,11
742363311958806529,1
747745332981800960,3
742413467378802688,7
748214648101441536,8
746642053388439552,8
742461551110541312,11
746650438376787968,8
746382592396517377,7
747991912347369477,10
744598562198134784,3
742630119437524992,1
743384319914237952,4
742407748936048640,7
748287486238003200,7
744488645411774464,9
744558498122346496,7
743647191240085504,8
746762738689515520,1
741617901304680449,10
743450205266157568,10
742914241703841792,9
746644739907280896,8
747769204552531969,10
744001089674973184,8
742688095527526400,5
743312020712218624,"3,3"
743651261266993152,"1,9"
741684083579715586,1
747108960562446337,6
744588923154931716,"0,1"
746810649674661888,10
742843887836860416,3
742502321444163584,9
744773918725013504,9
746240257872429060,4
747196030924505088,"7,9"
747966774503694336,10
742373964736008192,0
741588322510876672,"4,9,10"
747462844086689792,8
743620478410104832,6
741345781563686912,1
743990801814925312,1
748199642379264000,6
746552090080722944,9
743367584465092608,4
743109095859888128,7
744774408481320960,9
743614498032869376,1
741402581818310656,11
748507349162168321,1
744488188127784960,3
746409676221333504,6
741346858451279873,2
744677953666093056,3
742802778175733765,6
743431676286636034,2
747224335513849860,3
748406942704427008,0
742633533118644224,"1,8"
747888382475264000,4
747365284919578624,"1,10"
747191988517232640,11
743720219621761024,9
742464503703560192,"1,10"
744523867117412352,10
747733821739700225,8
743329443481935873,"10,10"
744599887644233728,7
748028327806513152,6
748837050766331904,1
758329463381909504,1
746176175462985728,"3,11"
742790178075488256,1
741995088578936833,1
741473653057949696,"1,1"
748408916451614721,1
743270264578899968,3
748508409150976000,1
741662951615004674,"5,5"
747452248628822016,1
748279945881784320,6
746862985583308800,1
743449472215056384,9
742237875643650048,9
743431929391882240,9
747463198811557888,1
742626920995651584,"1,4"
742511418528792576,8
741850543425912832,7
742752035771125761,1
746456956026621953,1
746763602678317058,2
743991133219524609,9
742893931722067968,1
741502110748004352,3
747880815141355520,9
741691837824536576,9
748255595631902721,"2,2"
741381205241827329,11
742051428462661632,1
747121409244160000,9
748019700664250373,8
741619979813040128,"2,9,2,9,2,9"
746979089454620672,9
744729580011851776,11
741590232852770816,"2,3,9,10"
741043775896686592,"11,11"
748202347021615104,6
747058246859526145,8
748603211217518592,1
745093020026966016,9
743264173619032065,6
742552067567325184,4
746835491039875072,0
748017242483396608,11
743532727891271682,"4,4"
746165859819859968,2
744953148624646144,8
742723958479425536,9
743684390564171776,5
747577780754231296,9
747529621470609408,8
748297178167205888,"7,9"
742825713976410112,1
742384516157689856,7
742081547084398592,9
748506571332816897,1
741702972057518080,9
744614404336062464,"1,7"
744849629032808448,"5,9"
744513224066883585,1
758575140594528256,1
743335656504467456,3
746412674200764416,3
743320360246927361,"3,6"
747520461399982080,0
742693895964790785,11
742313483304349696,"1,8,1,8"
743533868125425664,0
747010482071080960,6
747581145206816768,1
742279489724391424,3
741058886061301760,3
747062640027926528,8
742925601267273728,8
745089425726537729,"1,1"
743221995433828352,4
746543633759764480,10
747923768400445441,10
741044488576086016,7
741652805727981568,7
744542359010971648,8
747372445334634496,3
746751610303328256,10
741955908213821440,1
747155753706872833,7
742307251654950912,7
744989358575484928,9
742745307696517120,0
741584028038533122,"2,3,2,3"
748370526658301952,7
748604362683977728,6
748307220304039937,1
747542813240340480,6
741894227999723520,3
746718515437125632,3
747139384344981504,10
742063016565411841,0
743731847100674048,9
748370868389167104,7
741044882643529728,6
748606075532886016,1
745046508777541632,5
760196591143706624,11
741445675443990528,1
746379450569363456,5
748587380056166400,7
746839675763974144,9
747972459450621952,9
746739068252348416,8
742804405410529280,"1,1"
742654735648444416,7
746661224457310208,5
744672270237433856,3
747314029639540736,7
742889623525990400,1
744542337217536000,"3,3"
746208813267615745,9
746746729144418304,7
747201412745019392,"0,6"
747629210022346752,3
742882351336787968,9
747884127442046976,"11,11"
747694296787259392,"7,11,7,11"
745106416109662212,3
744595650839482368,7
742165265111121920,1
742465932027670528,"9,9"
743220499069571072,1
743974323887570944,2
745061658972741633,11
742474326742597632,8
746696108525531136,8
742776261739696129,8
742464895170412544,9
747401476297809920,3
746204317225361409,2
743215067915816960,4
747158608127864832,4
747897506445598720,4
746698056616140800,5
744507585068470272,"1,1"
746493424514138114,9
744626380772605952,1
741442708523356160,0
744677736506064898,3
742410162795913216,7
746794292123836416,0
746579720154685440,11
742978836434915328,5
747494206881439744,7
742420390455087104,2
744615280618278912,1
745070466725883904,8
741330470361796608,9
745066712374992896,8
743304818836463616,8
746974732507979776,6
746645770951000070,8
742139326306385920,5
743242125240836096,7
744698315523006464,9
742243192037343232,"1,9,11"
742615773307232257,3
742914293600030725,9
753602392013275136,"1,9"
746296297930424320,8
748436407866245122,9
747471016675291137,11
747189296914898944,6
747651125608841216,11
744523312592719872,1
742800675210399744,6
744828425450430465,"1,10"
743474656921911296,4
743223496264712193,1
744751397002829824,0
741902210691391488,11
746713573229887489,3
743644523931275265,8
744685643704442881,3
742096776212164608,7
747743245241749504,8
742582700993716224,5
744651375955611649,1
746703510570426370,8
747631562057887744,11
747074806244380672,9
744968872856526848,9
744939870834036736,11
746749704889720832,4
741099296196460544,9
744780477588877316,9
746710479926599680,9
744583964283658240,10
743599070955114496,10
746974187286192129,7
746615603826401280,2
743565151698313220,2
741721387656679424,"4,10"
744617497291264000,1
743025465099575296,9
746552768807133184,9
747190511874637824,7
741739745835778048,3
743726346048679936,9
742374663125372928,7
743434117967130625,9
742141062257479680,9
746177213519794177,1
744868785153150976,3
743976116935856128,9
747001130828206080,6
746765563829985280,1
748492096944824320,4
744651278844833792,0
743492054769143809,9
744621139234816000,8
741325923832729601,"1,9,11"
743029240199843840,"8,9"
741729735374409728,3
746463072299032576,9
742553490346541056,"4,4"
744596811768291329,"1,10"
746282818750185477,7
743261068760322048,3
743687964199268352,5
746459789425770496,9
744001498804170754,9
742799540718325761,2
748175274362146816,"2,2"
742942233658306560,2
741779836570603520,1
746920782631165953,7
744966587585695744,1
748135771870093312,"3,3"
743487564393381890,8
748039639408193536,7
742744763208589313,"0,4,9,11"
742061669334011904,1
747377444420739072,"1,2,3,9,10,1,2,3,9,10"
742606434941214721,5
748375842464595968,3
743647244805615616,8
742086612130115585,9
746331783692582912,"7,11"
747891309013254147,3
743156917770555392,"8,9"
743214718727258114,"1,7,1,7"
742465232757510144,9
746451836597526528,6
741967365429207040,6
747162713302802433,7
759849327728603136,0
742340029444427780,1
741329332195450886,9
742155741688008704,0
742769415381344257,"8,10"
742889226467971076,"7,10"
746710048861093888,6
741688817241882624,9
744621097623105536,1
749026141944614916,10
743487902194274305,11
747910300557524993,"5,10"
741075116075847680,7
748191352525991936,9
744619493557571584,1
746894485901086720,"4,5"
742071650322157568,10
746886927110942720,10
748606229799440384,8
743151960145137665,11
744924392614957056,2
746348375914618880,9
746412325800816640,7
746217673013370882,1
744969149114359809,"1,1"
747225837452300288,6
747298683381682176,1
743154395882393600,1
746799262868996096,0
748074948363751424,9
742921099055353857,0
748236450978619393,0
741647721921028096,3
748707108925898752,9
743671180368838657,3
742717908904771584,9
746743230935375872,7
748211886831722496,8
748017366219563008,5
746221823835004928,6
748074106340315141,8
747238169683300352,5
743327520167104512,0
744488765649883136,10
748126433222983681,7
746633465962045441,3
746295673595830272,"8,8"
743490399717597184,9
744948177829232640,9
741493197684281344,9
747413648579174400,1
742329540710522880,1
747167010702823424,9
745099575636045824,11
742349537835028481,"1,9"
741659697783017472,2
742981230292000768,9
747685041032036352,"0,4,0,4"
748222725861183488,1
748407914474409984,9
748010057682530304,"0,1"
747926396261933056,8
741688356359143424,"1,10"
746780570596876288,6
743718144196280320,6
742626527917936645,3
742432803262976000,1
748125892732456961,"0,1,4"
741102180405366785,11
744895736937070593,9
742329409592557568,5
743024796288569345,6
747349798613716995,8
743240055242657792,7
741047177250643969,7
748359784605298688,"8,8"
747290105061113857,8
742748309979287553,1
746368321059172352,1
744620839803494400,1
744618225401499648,8
746896584680431616,4
742161739677044736,0
741792561052819456,8
746811402669678592,"1,9"
741698664670887936,"7,9"
748795490880278528,1
746555285020434433,"6,9"
742569613574197248,1
747565931237236736,2
742845412743090176,3
744974323744636929,5
746452923652124673,1
742718751917805570,9
748623400680058880,4
742744449713868800,0
742164223363579904,5
745065015959445504,"3,5"
742750751420764160,"1,7,9"
747414833222586368,2
742085012288344064,"6,7"
742762699201904640,"7,7"
746770905129435136,"4,4"
742317627436064768,6
747086185827205121,3
742802421949321216,6
746983112136081408,9
745106390465667072,"1,9"
744891513113501696,9
743429884035371008,9
747367514783387648,3
746384240175046656,"3,7"
741792727705128961,6
748592038061477888,9
748850452565889025,0
741714267666153472,"1,11"
743438316217872386,9
746291446592974848,7
741463157642657792,"6,6"
741378479405600769,1
747870939489112064,"7,7"
747140730938789888,7
741837447521148928,3
748274820085850112,6
742940088875819008,8
747602797894369280,1
743318831376936961,9
744825879394562048,3
746849913363906561,9
742818490051006464,10
742312056435572736,7
746733040550846465,"1,9,11"
747165548312616960,5
747854415713841152,2
741045903427932160,7
743459178774138880,9
748697671313952770,0
742082553537036288,9
743625571050020865,7
743215991639908352,1
741723185876500480,"3,3"
742751663040172034,4
748673600748650496,7
746884378744201217,11
744545357669928960,8
742741960541114368,"0,0"
742511047022546945,9
744626836416520192,6
748290078401658880,7
748023293614108677,7
742507242595844096,8
741087200821968896,4
741499566369951744,3
742731350692761600,7
747234580726489088,5
742152299674402817,0
742005528725991424,"5,8"
746904362648113153,"9,9"
746994541417369600,7
746434068972081152,7
746465791088955392,7
746751440849231872,10
743669110622425088,3
741619317226246144,9
746276676552687617,0
748858216063184896,3
746415167332724736,6
741328022100443136,"3,8"
744525423153844224,3
748313791062958080,"9,9"
742954170458755072,11
743159789346140160,11
744525903473049600,3
744849991336755200,1
742705781162840064,1
747775856697761793,"1,5"
745002844172976128,7
754290503730995200,10
748740511863758848,8
741737075662327808,0
741319371209969665,10
748577279257751552,7
748378218789507072,"3,4,9"
743337050749841408,10
742111451033128960,3
747396925989728256,7
747714276002004993,6
747391023991656448,6
742762731724537856,4
746637124808519680,8
743236274430042112,8
747492934187106304,3
742000725455163394,1
746894046518468608,11
747717767588155392,6
741326866502561792,9
748641588973297664,10
742848447116541953,7
744991047948898306,9
746975657582682112,"9,9"
741538699050160128,8
741618798739001344,9
744899662784638976,7
743136402280427520,9
748375239646711808,7
741909141111721984,1
747917656313978880,5
742341937282322432,1
743728222320287745,10
742819193150529536,3
748134088985436160,3
743433033269678080,5
746313869363023873,"1,10"
742447434811473920,7
744759270332239872,10
746514110972567552,1
741044990608969728,4
743966053466779649,1
752634090046779393,3
741588912640954368,10
746904779423686657,9
746551092209561600,9
742878107049299968,9
746266644742275072,9
748025333077712896,11
742666749896589314,3
742374287718416385,1
742173367999070208,1
746195409589002240,"1,9"
748072755724165120,1
747088560357052417,4
743427227606351872,5
741595335571738624,0
742319137175658497,7
742620458089078784,8
743971263937396737,1
742175522659045376,9
742736285903802368,"7,9"
741473897900478465,0
743599723794292736,0
743598554179059712,2
743126865808752640,8
742630490251747329,9
743222566513434624,1
747416061511868416,6
759638569740828672,6
742639336466743296,1
741593502707003392,0
742103302742114304,11
742464590471041025,0
747283810643939328,1
747660994336428032,2
743655446431600640,1
748183901340831744,"1,9,10"
748675322720161792,5
741720936806768640,1
748047531507056641,4
744831923218944000,10
741460740859650048,9
747128085191921664,11
746737826650329088,11
746907795446964224,9
748272273614905348,3
742633458355339264,1
742106547787075584,4
741722539483766784,3
741348681769701376,"8,9"
744591427108110337,0
747662793579577345,"3,7,9"
744781297868906497,9
747396446429732867,7
741764016746401792,1
742876074019672065,9
741816519907119104,10
746362262307348480,"6,6"
741730647128039424,3
743675178232614912,7
743462819308404736,9
742905524295991297,"1,3"
741087466359115776,2
742792180465442817,5
743280518930767872,3
746430414579851264,7
742159996549517312,5
746992597944590336,7
742137122971344897,9
741773934379556864,5
742283636171505665,0
748607015853895680,8
748608019349520384,1
741321107874144256,1
743242129883938816,"1,5"
743293341232599040,7
748353005561450496,0
746750876660928512,1
745015490628689920,"4,4"
742665708354428928,3
743165573429858308,6
748500096304586754,2
742630887762710528,1
742407253756633088,7
746419286432874496,1
742856294944657408,9
744749634761928704,5
742108595236573184,9
744944466151235585,9
744733369100042240,"1,7"
748218927583461376,10
741647666245836802,8
746905304818913280,9
746809858599575553,"5,8"
741450672487337985,"1,9"
748800396269723648,"1,1"
741655317834932224,7
743493642984165376,9
741488706813460482,8
742125853472129024,"1,5"
742099817787187201,7
744884349573619715,10
748025752608727040,7
747721201901002752,6
744897069991796737,9
747514014058569728,1
743646315565977601,8
742046458644430849,"6,9"
743544029430878208,1
744594893704658945,0
748548692559396864,8
741343649955352576,1
746468458389352449,9
743434513485815808,7
746906233643339777,9
741678788015099904,7
743286814467719169,"3,7"
748382021332930562,5
743701038515912705,6
742995213199810560,0
747896538211311616,3
748412556633485312,"3,7"
743549886193360896,8
742744373218160641,"4,4"
748346054790230021,6
743663348064083969,0
746811623239716864,9
744598594536210432,6
741660186839031808,5
748139704738951168,3
748316736147980288,"9,9"
747664560174301189,9
746810228063113216,8
742389567924383745,7
742077237629947904,"1,5"
746316736576823296,"2,7"
744987936911941632,"0,3"
747725555794075648,1
746917031006580736,9
747881455947227138,9
742792927651500032,1
741590692170850304,"9,10"
748606985197727745,8
752873457491189762,6
742804459475062784,1
747194618106679296,7
746438523738329088,1
748844000568758272,1
743549436937265152,"1,10"
744601302815117313,6
742863867076837376,6
748880736455757824,1
746317212223479808,10
746274356016353280,0
744574946572120064,4
747061167680434180,8
742094729756573696,7
742639007931215872,3
742740903144652800,2
742104560710373376,9
741687922580017152,"8,9,10,8,9,10"
741087266987069440,5
743447346961350656,11
743483316205125632,6
747516364697526272,"2,3,8"
747846160925106176,9
741743669045305344,6
741818050106826753,8
745009120793759744,0
744597333174788097,7
748908177161199616,7
744860866332475392,9
746498705826549760,1
742196056012775424,1
741844808646283264,7
747122376744140800,9
746768103409737728,1
743725805109317632,9
741081925335416832,4
747406514428612608,"3,3"
747877353402077184,7
741958313471016960,8
743133754806370304,5
746829240042151940,2
743964936670351360,1
746476385624006658,2
744600626282192896,3
746727081573113856,3
743624873281388544,0
741688085289783296,1
742711962065309696,"0,9"
741453328303808512,"1,3"
748501550256001024,1
741467840608391168,2
743209332641259522,7
741585908701515776,"1,3,8"
748276871977111552,6
742003121027567616,1
746352536156667904,9
747159708734201856,7
742630232818061316,9
742393023858872320,7
748246495288266753,2
743547053079420928,1
744609636184104960,7
744550966960099328,7
744552269799112704,0
746584545013563392,"7,7"
742898996524548096,7
744522459932729344,4
746496463123865600,"1,9"
742626052007026688,1
743444654658621442,8
743486363350212608,2
743273148808716288,8
746537283164135424,"2,10"
743222038714781696,2
745070465060741120,8
742933255444430849,9
747163049845473281,7
741942828683558916,0
748949436588445696,6
743449915158859776,"3,9"
742313796723576832,7
748585155107954688,7
743268703609884673,8
747770638685741057,"4,4"
743206087906590720,8
743565972242567169,1
742130510894379008,3
741059953843163136,"0,3"
742105493510852609,"8,9"
743267285205291008,3
742358302391214080,4
746403337910657025,1
746427676672528385,2
746210443476119552,8
747977166877384704,1
748544230004490240,4
748437436859027456,2
741492010603794433,9
741397907778228224,11
747747900810104832,"7,7"
745068964938555392,8
744955785294319616,8
748199170859642880,2
743731046210887680,0
741383123167019009,"5,10"
742439734761250816,7
748022055573008386,7
742742686948577280,4
741096433999319040,7
742389241875927041,7
746706631380074496,6
744532535548481537,10
741578166662107137,10
747894195252301824,3
748034547636379649,9
747079685922766848,9
744991009566760960,7
742391424973451264,"1,2"
742786797432909824,5
746743346463444992,7
744617752456007680,3
748206589014872064,"2,2"
741330272059285505,9
741771455151636481,1
743340206661599234,1
747595653803446272,11
741649313500139521,4
748379391655317509,"1,10"
744616900693467136,1
746202919096061953,8
742153460536082432,0
746633120905039872,3
742427359953883136,3
746620947009048576,"1,8,1,8"
747872445114294273,6
748193888477675520,9
748491164916064257,1
746862423441825792,1
747859993685221376,8
746905013860114432,3
742387467244961792,7
743735384761217024,2
746719346743992321,"9,9"
744773907232624640,9
742160313836044289,0
742366624892624896,7
746815980567834624,9
742681378655854593,7
746400847349878784,"1,9"
747394327811284992,7
747856695452262400,7
746303488880173057,8
748243617366446080,10
746466630704766980,7
741596697160208385,9
741904950360477696,1
742138116434169857,9
741399356578910208,1
742155711313006592,5
743469862438088704,9
745100140109717504,1
743193296026099712,"1,1"
746907886614351872,8
746711371291648002,"1,9"
748000250921627652,7
748927236653195268,"1,1"
747927862854836224,8
743232776619581440,2
741348295948308480,8
742814703592845312,10
741718129558970368,1
743340032623181824,9
746443192279666689,1
742874503752122368,2
742466408949415936,9
744893372431622145,9
743547141059018752,5
741653585851604992,7
748145536931332096,"1,10"
742492693373329408,2
741080139270914048,"9,11"
748483771138248704,1
745105551542091776,3
747769074088808448,6
747396105483149313,7
747717111582236673,4
742551996805337088,4
746755285310640128,4
747298284155219968,1
743526160143777793,"4,9"
743204672710672384,0
742789444852436992,1
743267348342267905,9
743483950274875392,"1,5"
743430352572547072,9
746398594492735488,1
746914059669340160,9
746978379799363584,"5,9"
744732939489947648,3
743537774419021824,3
742987966906290177,5
742597198316081152,4
746890834692308992,"2,6"
747581661789847552,9
748287683122839552,7
747178009682153472,1
744888996904468480,4
744812102775250944,6
747654901010997249,11
742811965966417920,10
743323641786441729,1
744852628119576576,9
741400915194826753,11
741357096180940801,8
744959782012981248,5
742883166088613888,1
741587834105122817,1
742783010827698177,10
748008538207838209,1
748579642185920512,7
744687256649277440,7
742715541970767872,9
742633369113112576,"1,10"
747726181538107392,1
742938662606934016,11
744611742005628928,1
744538676424749056,3
743469409424019457,9
742657756264583168,1
743005149061255170,0
742662598202658816,11
747900389756788737,7
748038853055909889,"7,7"
748362906144804864,"1,8"
749267578652991488,2
741829748007919619,1
742615543832842241,9
748034746723229696,3
747480166717341696,0
748603361382047744,"6,6"
747758957209354241,5
744976942940758016,2
741949384028364800,"1,1"
748576364429721600,7
741396090843365380,7
742415575243096064,7
742952073537462272,11
742798279742787586,1
742935619672936449,9
742628372165971969,9
748375240976306180,10
746225646070693898,7
741872370160279552,0
748034584126849024,9
743483090748596224,1
742637962232373248,"1,2,3,5,9,10"
747735102558511104,1
747728979864477696,8
748075349804670976,11
748027665232334848,5
742882406424817664,9
741714036895690752,"0,6"
741488565071159296,9
744610765265571841,1
744853955977482240,9
741883025710043136,3
749808443167428608,1
742172085359804418,"1,3"
744594558386745344,0
741943387083931648,"1,7,9,1,7,9"
743511299003400192,0
741535370668605440,10
746287755097890816,7
744542711630311424,3
741762728738459649,4
741655521971867648,3
747491029503217666,9
742594065867251712,5
741419720537219072,"1,5"
746573471954546688,5
748558244910628869,6
746750520874909696,"1,1"
742798494834950144,2
747664233500938241,6
748606429515366401,1
743351577663070208,4
743534497191366656,3
742728512159633408,7
743401457081188352,3
748729929827627009,8
747848680825192448,9
746468144508633088,5
741434837060440065,4
747840893726535680,9
743221496185749504,1
742229582997295104,"3,9"
748058387510755328,"4,4"
741779710888271872,1
742049156596944896,0
747684877349326850,3
746966792644460544,6
741484884124925952,"0,5,9"
743374551833157633,4
744507034276532225,9
743985595102355456,1
747686610112774145,10
744567189127081985,9
746716154899496961,3
743109664020254720,7
748209443070935040,3
742276781202362369,3
747840523918970880,9
747528501901787137,0
741678747615694848,7
747694965774557184,10
746363428470689792,"9,10"
748211763276034048,"8,8"
748037381958283264,7
743722779984297984,2
746456891920834561,6
744702981447290880,5
746959463714684928,"0,4"
742706947036741632,9
747981210530516992,6
741335141239263232,"1,10"
741484949799243777,5
742101248825012224,1
748095370668843008,9
746359545455321088,9
742568562867372032,1
742172670981083137,1
742749066615001088,"1,1,1"
747975152818880512,1
743269758749941760,7
747677267615162368,"3,7"
742904142880866305,7
741691477810499584,1
742235343051620352,"2,2"
748368331133042688,8
741501698900918272,8
742617958711599104,"4,8"
742769027202813952,8
741590112262184961,8
741775318311112704,"1,9"
747540945898475526,9
741091448280453120,10
748615569654558720,1
744566756073582593,1
747849672505561088,"1,3,7"
747877531408281600,7
742134843941761024,9
743317915902980096,1
746405735353843712,0
747932089266409472,9
743339451573624832,1
747919919598211073,"2,5"
741712244963184640,2
743348005521088512,4
742081147266555904,"4,4"
743584437213007872,9
744584399237218305,10
741388977152905216,1
742492456990707712,7
744499004751417344,8
746181580763193344,3
741380574443671552,1
743227396623589376,8
742464643235520512,0
748310358482386944,9
741495960128393216,2
746394064317202432,5
745004794201268225,2
742791221962264577,7
746990811800166402,7
754819163055620096,1
742628014907920384,3
743088520672227328,9
744599627014545408,7
741335075615313921,8
742367635124412416,7
741598966631006208,9
743539852076060672,"1,6"
746588897770078209,9
741590208693436416,0
743024010535915520,9
747620496930308096,"4,4"
749390587690790912,10
742178775824269312,9
742002020555448321,"1,1"
741043893001674753,4
748540260435496962,8
744793117002346496,2
746908866168786944,9
747543193277739008,1
746436939805515779,10
746703427514732548,9
742432175199375360,3
746436989906391042,6
743458460809977856,9
747807329274445824,3
742550437820309504,4
741946666714963968,1
742681979003502592,7
748190440612995072,10
744564629737594881,9
742811926485446656,"1,10"
747527490747301889,"3,3"
746437514068525056,"5,10"
744865215859175424,9
747877681325182976,7
746433667308859392,7
742577498450472960,2
744608828352765952,7
747474201947176961,"1,1"
742917197052289024,11
747467857387192320,1
744940272954441729,8
753614448057778182,9
747723273786507264,"1,1"
741977771157639168,"3,10"
745019208627433472,"0,6"
747919880586944516,4
742348520632549376,1
743650282798780416,1
746824058994589696,"1,1"
743405677243211776,0
746835980674543616,"4,4"
748095575686529024,9
748024640249929729,"3,7"
747649339976196101,6
742564225432719360,1
746493489777500160,9
743570773906853888,1
742165084739371009,6
744539436675850241,3
741776491378270208,1
741580516499939328,"1,9,10,11"
741707914394673152,9
743290630634278912,"1,11"
754271863639912448,10
741722594580271104,10
741381189156667393,1
747735684681707525,7
745102161323819008,11
744947629784727556,9
743279721220292608,1
748224240357376000,"10,10"
747521760602427393,3
742639006131879936,9
747531820762337280,3
742384169804832768,7
742986824256237568,9
742740601037160453,1
743194211151978496,6
743406456905601024,0
747664233949700096,9
743322178842550273,1
741692733979402241,9
744757491209232385,10
744781410959949824,9
743340413172342785,1
742980153798742017,8
746503930541019136,1
744548731803009024,3
743217768565080064,1
748716349220802560,6
746427265269915649,1
742544809865289728,9
744554450396786688,5
747494754338934784,8
747512933618434049,8
741774885911953410,5
747931959255433218,9
742135998021259265,9
747389630031495168,10
748068502896934912,9
744948773067993089,7
742595488570974209,7
744540800562962436,2
742781199941173249,4
747647019934752769,"8,10"
742645925810606080,7
747960966801948672,6
743251765982801920,3
746849376207802369,9
744687940161396736,0
743473448052264960,"6,6"
743244128889278464,"1,7,9,11"
741555911253168128,7
743729460331978753,9
748487521286250496,1
742570788272869376,1
747190422208937984,8
743654755382214656,1
742595820948574210,7
744544771780161536,1
742805714788356096,6
747999289117335552,7
743153645080829952,1
741987711289020416,9
742639279751483393,9
746307993407467520,8
747004662100987905,6
741093918704443393,7
746400933907599360,"1,7,9"
743718981899431936,6
744919331767623681,9
752984289688621061,10
747510731105517569,2
741614013604233218,4
742437794467971073,4
746588434777530369,2
742439330426167296,7
744678973708263424,4
741966702544625665,6
742128273187086337,3
742085112494456832,9
746495447787835392,9
744995553935663104,7
746344727042109440,3
742195271304675328,9
747242674940448768,1
747984386532982784,6
747682999949492228,9
743317127101198339,3
746353314309279744,"1,4,9,1,4,9"
747388639773081600,"8,8"
742503158241452032,0
741681540531257345,7
746768423523336192,7
747852767801184257,"2,7,8"
747978126517362688,"8,9"
741096888452022274,9
746923195308064768,7
744730655108435968,9
743570803661410305,11
744964378403831808,"1,1"
743302355177725952,8
742197325930496001,9
746295576468271105,8
742267081421402112,"1,6,11"
743584875467411457,9
743577851220353024,4
743616249708449792,1
743551043364134912,"1,7"
746932730332536832,2
743662300293439488,3
747738538909765632,7
746350556235472896,"1,9"
743153013343158272,1
742061919628988416,9
747652932330455042,9
741698299661451264,9
741681014448226304,7
742370618583199745,6
744625559116754944,6
742814725709438976,3
742354010003247105,11
744775128085594112,10
742016474785697792,0
747777075298340865,10
743484459991732224,8
743418698950709248,7
746847182502924290,9
747894573175701505,3
747958921659318272,7
748386653652324353,1
747185954369085440,5
743736116503683073,0
748227069008568320,"1,10"
743242160355557376,7
743085024434610176,9
742659262061674496,6
747512703401361408,8
743296671669354497,9
747651646994399232,1
744604017280565248,1
744973675825340416,"9,10"
743233142236950528,3
742122716715569152,7
745101563887230976,3
746363621136031744,9
746273040909090816,9
743206769007026177,7
742140995773599745,9
743345901524004864,11
746623267713261568,3
742635831899213824,3
741769013760524288,1
742442225544486912,7
743392014264377344,2
746738298765312000,8
742656925008023552,"1,2,5,9"
742438117509058561,8
746276723478519809,"9,9"
741332837337575424,9
743992152846262273,9
748292900178530304,7
747361073699885056,3
747124795846856706,9
747020881776369665,4
744533773694427136,10
748495750716334080,2
743117027603316736,"3,3"
747070609876750336,9
748042669608308736,7
742680352343379969,0
743738045745139712,5
743219049056903168,1
746460919798980608,7
749093948837081088,"6,6"
742826507215609856,1
746582620033560576,7
742830812018528256,3
748191398810238977,1
744679453926756352,3
748149901846970368,11
743460722068299776,1
743260984186396672,6
747582601737560064,1
746352125035294720,7
746566899429969920,"11,11"
744971481042452480,"1,8"
743713678281736192,6
748615008041447425,"7,11"
747889353918033920,"4,4"
741655100511375361,8
744608712439005184,8
741696535390527488,9
743222802451304448,"4,9"
745102002150051840,11
748085793428635648,9
747840444776779776,7
744598468765769729,10
742330861014548480,1
741681248012095488,"7,7"
746840128124030977,0
747473473967104000,8
742088645574688769,6
742090627890991107,"5,6,9"
743246627612295168,7
744560367439798273,0
746421522672160768,5
742499670006632448,2
741660311388839936,5
748024742012194816,4
747165162822582272,10
746354078603587585,11
748205086426411009,6
746326497527422976,6
742069986622078976,0
743677372671524864,7
741381975760588800,9
747404333533171712,1
746197365447524352,"3,3"
744591779660337152,10
742673103608631296,7
746499467117879296,9
746593834168000512,9
748188812098994178,1
743476681206337540,0
747867631059820545,8
741059928270483460,3
746543000663228417,1
744001853113901056,9
743436283796660227,7
742809754985201664,3
